created_at,text,Complaint,Type,exists
2019-12-16 15:49:49+00:00,"Ex-FBI director Comey: 'I was wrongâ€™ to defend origins of Russia probe
 
 https://t.co/M7jEbrZyty #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA https://t.co/7GgFq4urT0",No,None,FALSE
2019-12-16 04:52:48+00:00,"It's beginning to look a lot like _____________. Fill in the blank! Wrong answers only. â„
 
 #panasonic #gh5 #snow #winter #winterwonderland #snowday https://t.co/kWXpW6obN7",No,None,FALSE
2019-12-15 03:45:01+00:00,#Panasonic ... Please do not buy #Panasonic TV they sell defective pieces and when we raise to look into the issue they don't check for the problem fucking company.,Yes,Service Complaint,FALSE
2019-12-14 10:15:42+00:00,"@PanasonicIndia i purchase a 32"" tv which was damaged in packaging, when I called cs they denied to replace that what a poor type of service. #Panasonic @PanasonicTVguru https://t.co/f2fk2VZ91v",Yes,Service Complaint,TRUE
2019-12-11 06:06:37+00:00,"50"" Panasonic Plasma TV Wall Mount above fireplace with Extended Mount, External masking concealing AppleTV and Switch Wires #tech2call #panasonic #happy #happyholidays #merrychristmas #xmas #switch @ St. Louis,â€¦ https://t.co/ZNqQtHpYqx",No,None,FALSE
2019-12-06 11:32:37+00:00,@TeamKnowhowUK @curryspcworld #TeamKnowNothing look what Iâ€™m doing today Fire Safety gonna need that with my pile of crap TV and your appalling service! my TV has a KNOWN software fault = fire risk ðŸ”¥ #panasonic #currysocworld https://t.co/AYbidvI30U,No,None,FALSE
2019-12-05 15:32:22+00:00,@TeamKnowhowUK I donâ€™t believe a word you say we were sold a TV with a known software problem and any problem = fire risk now go away until you have something constructive to say @curryspcworld #curryspcworld #panasonic canâ€™t be doing with pathetic appalling customer service ðŸ˜¡ https://t.co/IOU3WrdnWw,No,None,FALSE
2019-12-04 22:07:02+00:00,When @curryspcworld kidnap your TV the one thatâ€™s only 3 months old and apparently has a known software fault anyway itâ€™s boring with no TV so Iâ€™m tweeting away daily to annoy them they deserve to be exposed for their appalling service ðŸ˜¡ #Panasonic #curryspcworld,No,None,FALSE
2019-12-04 19:45:33+00:00,@curryspcworld sell you a TV with a known software fault they take your hard earned cash and leave you high and dry never buy from them they lie! @TeamKnowhowUK #currysPCworld #panasonic,No,None,FALSE
2019-12-04 19:31:59+00:00,Why would a shop take your hard earned cash for a TV with a known software fault! @curryspcworld @TeamKnowhowUK donâ€™t buy a TV from them they lie #pcworld #panasonic Trading Standards next stop!,No,None,FALSE
2019-12-04 19:30:10+00:00,Hey world donâ€™t buy Panasonic TV TX-43GX55 it has a known software fault they fail to tell you about when you hand over your cash @curryspcworld @TeamKnowhowUK @PanasonicUK ðŸ˜¡ #PCWorld #panasonic,Yes,Service Complaint,FALSE
2019-12-04 10:21:57+00:00,@curryspcworld @TeamKnowhowUK so you buy a Â£350 #panasonic it breaks after 3 yes thatâ€™s 3 months and now you have kidnapped it literally! Where is my TV?! This service stinks Iâ€™ll never shop with you again! No suggestion of a replacement or compensation just left us hanging! ðŸ˜¡,No,None,FALSE
2019-12-03 19:51:49+00:00,When you own a 43 inch TV #panasonic it breaks after just 3 months and @curryspcworld literally kidnaps it supposed to be back 01/12/19 and not a word! Took our hard earned cash off us in the first place! look what we are having to watch! No offer of a replacement! ðŸ˜¡ https://t.co/SNBbSMxNHL,No,None,FALSE
2019-12-03 18:48:34+00:00,The latest Levittown Ford Daily! https://t.co/CkFuulz0jX Thanks to @RecallsDirect @Crusaderleasing @KSureshNayak #ford #panasonic,No,None,FALSE
2019-12-03 18:18:46+00:00,@curryspcworld when you 3 month old #panasonic TV that cost Â£350 of our hard earned cash not only breaks but is then kidnapped should have been back 01/12/19 no sign of it! No offer of replacement no offer of compensation this stinks! ðŸ˜¡,No,None,FALSE
2019-12-03 11:49:02+00:00,On the #mission to #repair this thing its #panasonic th-42pz700e and i need replace some translators or tnpa4250 board #electronic https://t.co/yUq1WCGKQ1,No,None,FALSE
2019-11-27 14:43:52+00:00,"There are numerous applications for the #Best #Panasonic #Toughbook in #UAE and rough journal PCs. These PCs are made rough to withstand the discipline that can oblige being mounted on a vehicle or overwhelming development hardware in a development zone.
 https://t.co/Y1fDKncs2V https://t.co/oV7oSadEbn",No,None,FALSE
2019-11-27 11:07:20+00:00,"Trump Knew of Whistle-Blower Complaint When He Released Aid to Ukraine
 
 https://t.co/PUBoTHT4cc
 
 #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi
 #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson
 #JPMorgan https://t.co/GwIn8WEOJS",No,None,FALSE
2019-11-27 11:04:07+00:00,"Trump Knew of Whistle-Blower Complaint When He Released Aid to Ukraine
 
 https://t.co/vwFV6bEzWY #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi https://t.co/AOuTqs6NfO",No,None,FALSE
2019-11-25 15:08:54+00:00,"Another successful shoot in the books. @
 #ComeBackHome #LandoverStuntDept #BBXMediaGroup #iShotYa #Panasonic #GH5 #GH5s #GH4 #G7 #Rokinon35And85 #LensiiTurbo #voigtlander17_5mmf0_95 #12-35mm #DontShootEmLoâ€¦ https://t.co/PESpSADNrN",No,None,FALSE
2019-11-18 15:26:14+00:00,"70% of Americans say Trumpâ€™s actions tied to Ukraine were wrong: POLL
 https://t.co/4xBcPy5RNR #Toyota #Bombardier #Body #shop #burberry #Michelin #BritishSteel #Netflix #dowjones #USA #Honda #Jaguar #Airbus #HSBC #panasonic #Toshiba #Easyjet #Hitachi https://t.co/YHHfAeQiX2",No,None,FALSE
2019-11-18 15:25:10+00:00,"70% of Americans say Trumpâ€™s actions tied to Ukraine were wrong: POLL
 
 https://t.co/HpWdeeiDqj #Jaguar #Airbus #HSBC #Panasonic #Toshiba
 #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever
 #Schaeffler https://t.co/eM7sK2OPg0",No,None,FALSE
2019-11-18 15:22:25+00:00,"70% of Americans say Trumpâ€™s actions tied to Ukraine were wrong: POLL
 
 https://t.co/0iD5NfUkUO #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler https://t.co/OlwWbRBxkv",No,None,FALSE
2019-11-17 12:30:26+00:00,"Poorly maintained air conditioning systems can waste up to 60% more energy. The Panasonic AC Smart Cloud allows installers to diagnose issues through the web portal for easy and effective maintenance. 
 
 Visit the link to find out more: https://t.co/3VjR5jA9GT
 
 #Panasonic https://t.co/CfzVzCml2i",No,None,FALSE
2019-11-15 18:40:49+00:00,Check out Panasonic KX-TGA660B 1.9 GHz Single Line Expansion Handset Replacement w/ Base https://t.co/SKVgl9mTOM via @eBay #panasonic #kxtga660 #kxtga660b #cordlessphone #gr8prices,No,None,FALSE
2019-11-14 08:20:53+00:00,"Ambassadorâ€™s cellphone call to Trump from Kyiv restaurant was a stunning breach of security, former officials say
 
 https://t.co/kUv5KdOQte #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford",No,None,FALSE
2019-11-14 08:17:46+00:00,"Ambassadorâ€™s cellphone call to Trump from Kyiv restaurant was a stunning breach of security, former officials say
 
 https://t.co/s5dylruAjY #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford https://t.co/S5HHcHPjag",No,None,FALSE
2019-11-11 13:34:37+00:00,"Bloomberg + Sanders + Biden + Trump + Warren = 374. What's wrong with this 2020 picture?
 
 https://t.co/qqYWCGzcVH #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler https://t.co/0wQwA3xcvJ",No,None,FALSE
2019-11-11 11:59:42+00:00,"Used. panasonic plc controller. office stock
 
 wa +8615766461475
 wechat 13760277212
 
 #Panasonic #usedplc #usedplccontroller #Panasonicplc #panasonicacservo #usedservo #usedindustryplc #usedindustrial # @ Longgang,â€¦ https://t.co/4jMygC5LrW",No,None,FALSE
2019-11-07 09:52:55+00:00,"Today,technology helps many people from doing their manual labor. So,replace that regular whiteboard to our electronic whiteboard. #Panaboard #panasonic #Manshabrothers https://t.co/2DxKTqv6H2",No,None,FALSE
2019-11-05 07:46:20+00:00,"#Panasonic RP-HF410BE-A bluetooth #sluÅ¡alice plave
 
 #itoprema #novisad #Srbija #bitdefendersrbija #raÄunari #prodajaracunara #notebook #teamviewersrbija #gaming #Apple
 https://t.co/mIRCe2ezwF https://t.co/4rNESJyFIe",No,None,FALSE
2019-11-05 02:44:07+00:00,Just switched on #panasonic #toughbook #cfw5 it's up and running after 12years. Poor the old machine running around but cannot do much with up to dated software. Tried to upgrade HDD to SSD before but not support. Poor me.,No,None,FALSE
2019-11-01 15:18:12+00:00,"Iraqis pour into streets for biggest protest day since Saddam
 
 https://t.co/tdJGrHOcF8 #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson https://t.co/N8jsSJsTDb",No,None,FALSE
2019-11-01 14:32:25+00:00,"Trump slams 'witch hunt' after House impeachment vote
 
 https://t.co/usad5qD6PH #Honda #jaguar #airbus #hsbc #panasonic #Toshiba #Easyjet #hitachi #p&amp;o #sony #lioyds #Barclays #AXA #ubs #ford #eba #Unilever #Schaeffler https://t.co/erumTj275h",No,None,FALSE
2019-10-31 12:00:49+00:00,"Product faulty Delivered by #PanasonicConsumerIndia Private Limited, complaint filed against #Panasonic #Consumer #India Private Limited
 https://t.co/SZaZeIWu5W",Yes,Service Complaint,TRUE
2019-10-29 15:40:11+00:00,"Lawyer for CIA officer accusing Trump on Ukraine worked with Biden on 2007 whistleblower complaint
 
 https://t.co/7I1xXm5pmE #Honda #jaguar #airbus #hsbc #panasonic #Toshiba #Easyjet #hitachi #p&amp;o #sony #lioyds #Barclays #AXA #ubs #ford #eba #Unilever #Schaeffler #Dyson #JPMorgan https://t.co/AJLtopFdrk",No,None,FALSE
2019-10-29 08:27:59+00:00,"I just found my SATO PC-51D, it's a thermo anemometer I haven't seen since Exodus imploded around 2001-ish.
 
 It still works. It has a #panasonic CR2032 in it that it's had from new. Never replaced. *wao*",No,None,FALSE
2019-10-28 10:16:09+00:00,"@SingaporeAir I love your new Suites First class - utterly amazing! However,trying to get some work done is impossible with Sita. I had great experiences on SQ21/22. Can You just please get rid of the terrible #SITAonAir to replace with the much better and reliable #Panasonic?",No,None,FALSE
2019-10-28 01:54:59+00:00,"My brother had to come over and put in the house. 
 Customer service now says they will collect the old one today or tomorrow.
 No refund as #harveynormanhopperscrossing said made the delivery. #badservice #notwhatipaidfor #poordelivery #newfridge #panasonic #fridge",Yes,Service Complaint,FALSE
2019-10-24 12:42:31+00:00,"In Hungary, a Freewheeling Trump Ambassador Undermines U.S. Diplomats
 
 https://t.co/eM03M0iZhm #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram #BMW https://t.co/zxlCRcQSsu",No,None,FALSE
2019-10-24 12:41:55+00:00,"In Hungary, a Freewheeling Trump Ambassador Undermines U.S. Diplomats
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flyâ€¦https://t.co/dkbCH2pOI8 https://t.co/xsmapSYDC1",No,None,FALSE
2019-10-18 15:14:11+00:00,"Fierce Battles In Mexico As Arrest Of El Chapoâ€™s Son Goes Wrong
 
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #â€¦https://t.co/u7LKUe4fGJ https://t.co/SGC4Xaj8X2",No,None,FALSE
2019-10-18 15:13:00+00:00,"Fierce Battles In Mexico As Arrest Of El Chapoâ€™s Son Goes Wrong
 
 https://t.co/LTro4FiAAQ #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram #BMW #Vauxhall https://t.co/EEcMXso8JC",No,None,FALSE
2019-10-17 15:46:35+00:00,"Donald Trump's EU ambassador arrives on the Hill to testify to Congress
 https://t.co/aaTJM4dFyb #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram #BMW https://t.co/2QJKrKbuJI",No,None,FALSE
2019-10-16 08:54:49+00:00,"MICHAEL BURLEIGH: Bashar Al Assad - the tyrant who drowned his nation in blood -
 
 https://t.co/RAY25rVVdA #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram https://t.co/RwBZMbZAV1",No,None,FALSE
2019-10-16 08:51:07+00:00,"MICHAEL BURLEIGH: Bashar Al Assad - the tyrant who drowned his nation in blood - is the real winner in Donald Trump's decision to pull out of Syria
 
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Llâ€¦https://t.co/Sz9tD06jSL https://t.co/iXbWE8C4tl",No,None,FALSE
2019-10-15 13:51:04+00:00,Don't buy from Panasonic worst customer service ever...#Panasonic india....pathetic is the only word,Yes,Service Complaint,FALSE
2019-10-14 13:07:10+00:00,"Turkey warns it is ready to directly attack Syrian troops after Assad strikes deal with his Kurdish rebel enemies to join forces against Erdogan's military
 https://t.co/Fmi0YHUV5W #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS https://t.co/INnTPSwRqF",No,None,FALSE
2019-10-14 13:06:44+00:00,"Turkey warns it is ready to directly attack Syrian troops after Assad strikes deal with his Kurdish rebel enemies to join forces against Erdogan's military
 
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #â€¦https://t.co/tHflo3n5XX https://t.co/iA373jKgRA",No,None,FALSE
2019-10-08 13:35:41+00:00,"Trump amps up complaints, says Pelosi may be guilty of treason
 https://t.co/wfDOFldYD3
 #Honda #Jaguar #Airbus #HSBC #Panasonic #Hitachi #P&amp;O #Sony #Lloyds #Schaeffler #Flybmi #EMA #MoneyGram #BMW #Vauxhall #Nissan #Toyota #Bombardier #Body #Shop #Burberry #Michelin #BritishSteel https://t.co/GXqRS1mjq3",No,None,FALSE
2019-10-08 12:24:35+00:00,"U.S. ambassador to EU will testify in Trump impeachment probe
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMAâ€¦https://t.co/93Ass0mLM4 https://t.co/f4xLr9luY2",No,None,FALSE
2019-10-08 12:23:22+00:00,"U.S. ambassador to EU will testify in Trump impeachment probe
 
 https://t.co/AY0L32M46R #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram #BMW #Vauxhall https://t.co/KYT1BKKXDA",No,None,FALSE
2019-10-08 08:00:51+00:00,"Trump amps up complaints, says Pelosi may be guilty of treason
 https://t.co/wfDOFldYD3
 #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMA #MoneyGram #BMW #USA https://t.co/8iGg69nwwQ",No,None,FALSE
2019-10-08 07:58:26+00:00,"Trump amps up complaints, says Pelosi may be guilty of treason
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson #JPMorgan #Flybmi #EMâ€¦https://t.co/cfNjbikF2i https://t.co/IrUCPvupzO",No,None,FALSE
2019-10-04 15:36:21+00:00,"Revealed: Donald Trump fired U.S. ambassador to Ukraine after Rudy Giuliani claimed she would NOT probe the Bidens
  #Honda #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBâ€¦https://t.co/lsPY9DAeDw https://t.co/uarLCijekO",No,None,FALSE
2019-10-04 15:32:05+00:00,"Revealed: Donald Trump fired U.S. ambassador to Ukraine after Rudy Giuliani claimed she would NOT probe the Bidens
 
 https://t.co/zW5zQ7TGVm #Jaguar #Airbus #HSBC #Panasonic #Toshiba #EasyJet #Hitachi #P&amp;O #Sony #Lloyds #Barclays #AXA #UBS #Ford #EBA #Unilever #Schaeffler #Dyson https://t.co/JtwB6OHGCw",No,None,FALSE
